year,month,day,day_of_week,date,total_cyclist_injured,total_cyclist_killed,total_motorist_injured,total_motorist_killed,total_pedestrians_injured,total_pedestrians_killed,total_persons_injured,total_persons_killed,total_vehicles_involved,total_collisions,aggressive_driving_road_rage,animals_action,backing_unsafely,driver_inattention_distraction,driver_inexperience,driver_unwell_medical,environmental_defect_failure,failure_to_keep_right,failure_to_yield_right_of_way,following_too_closely,oversized_vehicle,passing_or_lane_usage_improper,pedestrian_bicyclist_other_pedestrian_error_confusion,physical_disability,reaction_to_uninvolved_vehicle,traffic_control_disregarded,turning_improperly,unsafe_speed,vehicle_failure,visual_distraction_obstruction,temp_c,dewp_c,slp_c,visib_c,wdsp_c,mxpsd_c,gust_c,max_c,min_c,prcp_c,sndp_c,fog_c,avg_speed_all,avg_speed_i87
2017,11,22,4,2017-11-22,10,0,140,0,35,1,185,1,1491,774,2,1,44,181,14,12,11,3,59,91,5,117,7,1,7,10,22,10,34,14,54.2,52.3,1014.0,8.0,13.5,22.9,34.0,57.9,45.0,0.0,,0,33.214474125693641,49.843310104529635
2017,11,23,5,2017-11-23,4,0,140,0,17,0,161,0,918,468,5,2,20,125,6,15,3,1,46,52,0,64,1,0,10,10,18,8,18,3,38.7,30.1,1015.0,10.0,11.1,22.9,35.9,57.0,34.0,0.28,,0,37.4485591563786,59.277743055555547
2017,11,24,6,2017-11-24,3,0,102,1,23,1,128,2,978,502,3,3,38,127,14,9,2,0,28,51,0,72,2,0,12,11,13,10,25,12,40.8,30.7,1016.1,10.0,6.9,9.9,,50.0,33.1,0.0,,0,39.31133101099644,59.397804878048774
2017,11,25,7,2017-11-25,6,0,88,1,16,0,110,1,885,456,1,2,21,121,12,12,1,1,28,45,1,56,3,0,11,7,8,13,15,7,50.1,47.2,1010.6,10.0,7.8,9.9,,55.9,34.0,0.0,,0,38.507072130636018,53.192891986062683
2017,11,26,1,2017-11-26,5,0,121,0,24,1,150,1,957,485,3,2,22,131,12,19,0,1,25,54,2,56,3,0,5,20,14,6,20,4,48.9,39.7,1007.2,9.9,12.2,21.0,31.1,55.9,41.0,0.0,,0,37.099322657545606,56.332465277777779
2017,11,27,2,2017-11-27,7,0,102,0,33,0,142,0,1234,635,1,1,36,166,7,7,0,0,43,70,7,105,3,0,15,11,19,8,20,10,43.0,28.8,1013.8,10.0,12.4,18.1,26.0,52.0,39.0,0.0,,0,34.417899309135905,52.701493055555545
2017,11,28,3,2017-11-28,14,1,109,0,34,0,157,1,1244,649,3,0,27,167,7,11,1,0,63,69,5,96,4,0,9,11,15,13,36,11,37.9,27.4,1028.0,10.0,10.0,15.9,22.0,48.9,28.0,0.0,,0,33.8483091563786,55.335868055555586
2017,11,29,4,2017-11-29,19,0,133,0,32,0,184,0,1363,701,5,0,27,197,17,11,5,3,55,80,8,89,4,0,12,12,17,11,24,13,52.2,47.6,1019.8,9.8,14.6,20.0,26.0,59.0,46.0,0.0,,0,34.59340237037037,51.305479999999989
2017,11,30,5,2017-11-30,11,0,121,0,33,0,165,0,1264,663,5,0,39,147,10,9,5,1,54,77,5,86,3,0,10,12,15,11,31,10,43.2,34.0,1024.6,10.0,10.1,18.1,27.0,59.0,33.1,0.0,,0,34.552950574267648,53.407282229965134
2017,12,1,6,2017-12-01,14,0,133,0,51,0,198,0,1485,772,2,0,42,172,8,13,2,1,69,84,16,99,11,0,12,14,25,13,35,17,48.2,44.2,1018.5,10.0,10.0,15.9,24.1,52.0,33.1,0.0,,0,33.356231809401159,49.500312499999986
2017,12,2,7,2017-12-02,9,0,92,0,24,0,125,0,1126,574,3,0,27,170,10,14,1,1,40,58,3,89,2,1,9,10,20,15,18,9,42.5,34.2,1024.2,10.0,8.0,15.9,21.0,52.0,35.1,0.0,,0,36.229659207818933,58.496701388888923
2017,12,3,1,2017-12-03,3,0,83,0,27,3,113,3,852,448,1,1,21,126,19,13,1,0,27,51,1,57,1,0,10,9,9,11,21,5,42.6,36.3,1023.2,10.0,6.1,9.9,,48.9,35.1,0.0,,0,38.583899948559669,57.014930555555551
2017,12,4,2,2017-12-04,9,0,143,0,49,0,201,0,1305,684,5,0,42,151,14,11,0,1,66,70,4,110,3,0,16,16,24,9,32,17,40.9,35.1,1028.5,10.0,7.7,13.0,,48.9,33.1,0.0,,0,36.362940072016464,53.981458333333293
2017,12,5,3,2017-12-05,8,0,137,0,52,1,197,1,1362,704,2,0,42,179,9,9,13,0,60,98,9,122,1,0,15,10,19,11,29,22,42.0,38.5,1027.8,10.0,10.2,20.0,27.0,52.0,28.0,0.0,,0,34.281021220508762,51.524733096085427
2017,12,6,4,2017-12-06,10,0,106,0,30,0,146,0,1244,651,1,0,32,163,10,7,6,1,55,69,4,101,2,1,22,12,14,12,37,7,51.3,48.7,1012.7,7.9,15.0,26.0,34.0,57.0,28.0,0.47,,0,34.39073635307782,44.264703832752652
2017,12,7,5,2017-12-07,17,0,136,0,39,0,192,0,1339,693,3,0,42,170,2,12,0,4,68,88,9,108,2,0,8,8,17,9,28,11,43.4,28.1,1013.9,10.0,10.2,17.1,21.0,57.0,39.0,0.02,,0,33.271484320557491,54.485505226480832
2017,12,8,6,2017-12-08,9,0,121,0,29,1,159,1,1327,681,1,3,40,151,14,14,0,1,73,67,4,113,1,0,13,7,21,11,38,13,41.0,26.6,1016.4,10.0,9.0,18.1,28.0,48.0,37.9,0.0,,0,33.910239454732512,53.506840277777783
2017,12,9,7,2017-12-09,4,0,96,0,45,0,145,0,1018,538,1,0,24,127,7,20,45,0,50,54,2,62,3,0,5,14,12,15,19,10,38.7,36.7,1013.3,7.8,9.9,24.1,32.1,43.0,37.0,0.01,,0,35.379718415279392,55.342543554006973
2017,12,10,1,2017-12-10,5,0,137,0,34,0,176,0,989,513,2,1,21,128,13,18,24,0,39,44,1,56,3,0,7,9,12,15,26,5,39.0,34.6,1006.7,9.0,12.3,19.0,28.0,42.1,35.1,0.97,,0,35.920188528806584,54.714861111111112
2017,12,11,2,2017-12-11,13,0,140,0,40,0,193,0,1364,725,7,0,27,188,6,5,3,0,54,85,9,105,5,0,7,18,17,16,25,13,38.4,28.3,1015.3,9.8,7.9,14.0,19.0,42.1,32.0,0.0,,0,33.393162037037037,49.252256944444426
2017,12,12,3,2017-12-12,11,0,104,0,32,1,147,1,1332,687,6,0,29,167,14,7,11,0,58,84,6,105,3,1,21,13,20,12,34,10,42.6,38.1,1007.4,9.7,10.0,17.1,20.0,51.1,26.1,0.0,,0,34.03269220852885,51.951249999999987
2017,12,13,4,2017-12-13,6,0,121,0,44,0,171,0,1353,709,5,0,25,165,6,10,3,1,75,66,4,111,7,0,10,15,19,9,37,11,32.8,25.1,992.9,9.2,17.6,26.0,39.0,51.1,25.0,0.13,,0,33.909477366255146,52.222847222222235
2017,12,14,5,2017-12-14,6,0,160,0,49,1,215,1,1692,882,1,0,41,212,15,12,50,0,61,84,13,134,2,0,16,20,19,16,40,17,28.2,20.4,1004.1,8.1,12.6,26.0,35.9,39.9,25.0,0.0,,0,31.076101337448559,50.906805555555572
2017,12,15,6,2017-12-15,9,0,153,0,49,0,211,0,1959,999,7,1,30,215,19,15,145,1,71,122,7,124,4,0,13,16,19,19,51,15,25.1,16.2,1016.7,9.3,6.3,14.0,20.0,30.9,17.1,0.0,,0,30.43451206607304,48.312508710801389
2017,12,16,7,2017-12-16,4,0,133,0,31,0,168,0,1271,660,4,0,28,148,11,14,26,2,55,73,1,78,2,0,11,13,23,7,35,11,30.9,24.3,1013.6,8.0,12.4,22.0,28.0,35.1,17.1,0.08,,0,33.972155349794242,48.332812500000017
2017,12,17,1,2017-12-17,4,0,118,1,28,0,150,1,1065,547,3,0,27,140,11,17,2,0,37,51,5,71,4,1,7,10,11,18,22,0,27.6,13.8,1022.8,10.0,10.1,17.1,28.0,35.1,24.1,0.01,,0,36.389320170344561,56.000627177700345
2017,12,18,2,2017-12-18,8,1,121,0,43,0,172,1,1373,706,2,0,35,195,15,9,5,0,52,81,8,109,3,0,12,20,17,11,35,10,32.7,23.9,1021.3,9.7,4.6,11.1,,43.0,24.1,0.0,,0,33.068391163092919,52.666350877192983
2017,12,19,3,2017-12-19,8,1,112,0,34,0,154,1,1280,655,3,0,36,163,9,11,3,2,53,83,7,109,3,0,13,12,20,11,24,16,44.9,41.8,1009.8,9.3,10.3,17.1,22.0,51.1,41.0,0.01,,0,30.998702245552639,51.422322834645676
2017,12,20,4,2017-12-20,12,0,124,0,36,0,172,0,1369,700,0,0,42,175,14,8,0,1,64,75,5,97,4,0,11,22,14,14,34,15,44.3,31.7,1007.3,9.9,14.9,21.0,31.1,51.1,37.0,0.0,,0,31.834839592205448,51.934878048780512
2017,12,21,5,2017-12-21,15,0,121,0,50,2,186,2,1416,742,3,1,33,199,10,15,2,0,62,63,12,112,3,0,11,18,27,12,30,23,32.4,19.7,1018.5,10.0,10.7,18.1,24.1,36.0,26.1,0.0,,0,31.610358024691358,48.850763888888864
2017,12,22,6,2017-12-22,10,0,136,0,31,0,177,0,1395,720,2,2,29,182,8,13,3,1,64,88,7,124,1,0,17,10,21,16,32,14,32.7,24.3,1026.3,9.7,6.7,15.0,,41.0,24.1,0.0,,0,32.5823912037037,53.422361111111115
2017,12,23,7,2017-12-23,7,0,106,0,47,1,160,1,1093,565,1,0,24,155,10,24,17,0,50,55,5,68,1,0,5,11,23,14,25,2,45.6,45.4,1013.0,3.2,10.6,21.0,28.9,53.1,26.1,0.17,,1,32.857456018518519,38.139861111111124
2017,12,24,1,2017-12-24,6,0,99,0,18,0,123,0,916,469,1,1,29,99,16,9,2,0,46,48,0,76,1,1,7,8,10,12,23,4,41.9,37.7,1018.4,8.8,12.9,18.1,27.0,53.1,37.9,0.58,,0,35.261292695473252,58.785868055555568
2017,12,25,2,2017-12-25,4,0,79,0,10,0,93,0,656,333,1,2,16,77,8,3,6,0,31,32,0,38,0,0,13,7,9,13,11,5,41.1,35.3,1009.1,7.9,16.7,42.0,56.9,50.0,35.1,0.2,,0,34.889021347736623,58.966701388888893
2017,12,26,3,2017-12-26,4,0,95,1,30,0,129,1,1049,542,4,0,32,135,12,11,4,1,53,48,2,76,3,0,15,16,12,11,14,8,29.5,12.4,1023.4,10.0,13.1,19.0,26.0,50.0,25.0,0.01,,0,34.01834731934732,56.1184965034965
2017,12,27,4,2017-12-27,9,0,115,1,28,0,152,1,1126,577,5,2,29,125,4,9,4,1,49,62,7,79,4,0,14,16,24,9,20,13,21.9,5.0,1029.7,10.0,11.0,15.9,22.0,32.0,18.0,0.0,,0,30.215466563786009,53.996493055555561
2017,12,28,5,2017-12-28,8,0,81,0,29,0,118,0,1169,609,2,0,36,162,9,6,8,1,49,72,3,74,5,0,12,7,18,9,20,13,15.3,-1.4,1027.8,10.0,17.5,22.0,33.0,24.1,12.0,0.0,,0,32.360921151116273,58.65132404181184
2017,12,29,6,2017-12-29,4,0,108,0,19,1,131,1,1162,598,1,0,30,164,14,6,4,1,35,71,3,72,1,1,14,18,19,16,34,5,13.7,5.4,1024.3,9.5,11.0,18.1,25.1,21.9,6.1,0.0,,0,33.807007124668843,56.881041666666668
2017,12,30,7,2017-12-30,2,0,120,0,24,0,146,0,1092,565,0,0,19,117,11,19,75,0,42,53,5,40,2,0,12,10,20,23,28,4,16.7,3.7,1019.3,9.3,10.5,17.1,24.1,21.9,6.1,0.0,,0,34.24249151234568,56.975520833333356
2017,12,31,1,2017-12-31,4,0,106,0,12,0,122,0,898,462,2,1,15,110,19,7,24,1,41,41,1,40,1,0,9,19,15,15,17,9,21.0,17.9,1013.1,4.9,10.5,14.0,19.0,21.9,19.9,0.01,,0,36.943680298353911,59.111666666666657
2018,1,1,2,2018-01-01,4,0,109,0,12,0,125,0,887,453,4,0,27,119,7,20,10,1,34,43,0,42,1,0,4,6,7,18,22,5,9.5,-0.5,1022.2,10.0,15.0,18.1,25.1,21.0,5.0,0.0,,0,36.870995627572015,59.827395833333362
2018,1,2,3,2018-01-02,7,0,111,0,42,0,160,0,1258,654,3,2,38,169,12,10,5,1,50,75,5,86,4,0,13,11,11,10,34,18,14.7,2.0,1024.9,10.0,12.9,20.0,31.1,18.0,5.0,0.0,,0,33.462297363596456,57.338506944444461
2018,1,3,4,2018-01-03,7,0,115,0,32,0,154,0,1262,644,5,0,24,193,11,10,1,2,45,67,6,95,8,0,19,13,19,13,28,18,25.6,18.3,1025.1,10.0,6.7,12.0,,35.1,10.9,0.0,,0,33.94126621338912,55.65394366197183
2018,1,4,5,2018-01-04,1,0,51,0,8,0,60,0,869,464,2,1,20,57,6,4,152,1,12,41,3,34,0,0,6,11,7,20,17,12,37.1,35.9,1002.4,5.9,21.0,40.0,51.1,42.8,27.0,0.07,,0,29.700163065843622,43.245451388888881
2018,1,5,6,2018-01-05,3,0,88,0,24,1,115,1,1339,700,2,0,43,104,12,3,121,1,40,74,4,78,0,0,17,9,14,22,43,13,23.0,13.8,995.7,9.5,23.4,28.0,39.0,42.1,15.1,2.14,,0,35.0056632996633,52.272867132867148
2018,1,6,7,2018-01-06,2,0,98,1,27,0,127,1,1140,598,2,0,40,123,6,13,65,1,36,61,3,70,1,0,7,11,13,19,32,11,13.2,-0.2,1013.5,10.0,22.4,28.0,39.0,27.0,10.9,0.0,,0,38.618208333333335,57.010069444444447
2018,1,7,1,2018-01-07,2,0,97,0,23,0,122,0,907,475,2,1,23,94,7,9,38,0,30,74,5,38,1,0,17,11,14,11,13,8,9.3,-0.5,1028.3,10.0,12.7,19.0,27.0,19.9,1.9,0.0,,0,40.1725074203123,58.061846689895475
2018,1,8,2,2018-01-08,5,0,134,0,34,0,173,0,1375,720,3,1,43,169,5,7,40,3,63,100,6,104,1,0,11,13,15,6,19,11,35.0,28.0,1023.6,9.9,18.3,26.0,33.0,42.1,21.9,0.0,,0,34.879208672086719,51.447595818815344
2018,1,9,3,2018-01-09,9,0,104,0,46,0,159,0,1300,684,5,1,35,160,4,9,21,1,49,82,8,103,3,1,9,6,16,12,29,18,38.3,32.3,1016.8,9.3,14.6,21.0,28.0,43.0,30.9,0.01,,0,34.996785493827161,50.939062499999991
2018,1,10,4,2018-01-10,4,0,120,0,50,2,174,2,1315,687,4,0,27,181,10,12,19,0,73,77,6,85,2,0,11,13,17,8,23,14,31.4,24.2,1029.7,10.0,6.6,14.0,,42.1,21.9,0.0,,0,35.833067078666154,50.582847222222227
2018,1,11,5,2018-01-11,9,0,127,0,48,0,184,0,1317,696,4,0,55,147,16,8,13,2,56,76,8,92,3,0,8,18,24,12,34,8,38.5,38.0,1030.1,10.0,8.6,12.0,,45.0,21.9,0.0,,0,33.926000518000521,47.360314685314691
2018,1,12,6,2018-01-12,11,0,101,0,59,0,171,0,1311,703,0,0,32,175,17,4,20,1,74,57,6,107,6,0,13,11,17,12,20,14,43.7,43.7,1021.7,5.6,13.4,19.0,27.0,48.0,30.9,0.0,,1,28.241555939547119,45.2734722222222
2018,1,13,7,2018-01-13,8,0,117,1,41,0,166,1,1144,603,6,1,42,147,6,13,11,1,57,63,3,76,5,1,13,14,14,19,29,14,45.4,43.2,1007.7,3.0,19.2,33.0,45.1,52.0,33.1,0.41,,1,32.411344066381382,47.2287762237762
2018,1,14,1,2018-01-14,4,0,98,0,24,0,126,0,947,494,1,2,25,145,10,18,2,0,39,45,2,57,4,0,6,12,15,6,22,5,27.0,21.7,1028.8,10.0,14.5,17.1,25.1,30.9,24.8,0.01,,0,35.305911954577276,55.698541666666692
2018,1,15,2,2018-01-15,5,0,117,1,33,0,155,1,996,523,6,0,45,134,5,9,3,1,38,49,10,70,3,0,15,8,14,10,15,15,31.6,24.5,1034.9,9.1,15.4,20.0,25.1,37.9,25.0,0.0,,0,32.945684262740187,24.490208333333303
2018,1,16,3,2018-01-16,6,0,95,0,42,0,143,0,1178,617,4,0,29,165,8,8,3,2,50,52,11,97,6,0,13,8,17,8,35,8,32.3,28.9,1032.0,8.2,8.8,19.0,26.0,37.9,28.0,0.0,,0,31.113470989056371,37.553055555555559
2018,1,17,4,2018-01-17,4,0,97,0,36,0,137,0,1159,611,2,0,24,137,7,3,42,1,53,62,7,84,2,0,8,15,17,9,36,18,36.0,35.2,1024.3,5.5,7.7,14.0,,41.0,28.0,0.17,,1,31.692008230452675,54.147118055555559
2018,1,18,5,2018-01-18,7,0,105,0,42,1,154,1,1199,633,2,0,32,146,9,12,5,0,58,65,8,100,4,1,9,15,17,11,31,12,32.4,29.5,1013.5,8.4,10.2,15.0,19.0,41.0,28.9,0.04,,0,32.622605967078186,53.06874999999998
2018,1,19,6,2018-01-19,7,0,76,0,24,1,107,1,1154,599,4,2,36,160,6,9,2,1,51,62,5,95,1,1,11,7,16,14,23,13,28.9,21.4,1014.3,10.0,10.5,15.0,21.0,34.0,24.1,0.0,,0,34.513793779842558,52.699059233449439
2018,1,20,7,2018-01-20,9,0,110,0,22,0,141,0,1042,530,3,0,30,124,6,16,2,1,49,59,3,79,2,0,14,3,11,16,16,12,38.1,32.5,1010.9,10.0,14.3,25.1,34.0,46.9,24.1,0.0,,0,36.5776350308642,55.851319444444471
2018,1,21,1,2018-01-21,4,0,93,0,29,1,126,1,799,418,2,1,30,103,10,11,1,0,23,51,1,50,0,0,4,8,11,4,19,6,39.7,31.7,1018.2,10.0,7.2,12.0,,48.9,28.0,0.0,,0,37.788782552587428,60.027735191637632
2018,1,22,2,2018-01-22,7,0,122,0,34,0,163,0,1064,558,0,0,31,144,11,8,3,2,35,67,7,85,3,0,9,7,14,8,31,11,36.4,35.9,1023.6,7.6,4.0,11.1,,48.9,27.0,0.0,,0,35.995079732510291,54.615902777777762
2018,1,23,3,2018-01-23,13,0,92,0,51,1,156,1,1003,531,0,0,26,138,11,6,10,2,57,52,5,72,3,0,11,10,15,7,19,13,45.3,45.3,1012.9,4.4,16.2,26.0,35.9,51.1,27.0,0.0,,1,36.598339549339549,53.581153846153853
2018,1,24,4,2018-01-24,4,0,113,0,34,0,151,0,1193,614,3,1,36,144,9,10,4,1,56,70,5,105,1,0,8,15,25,6,23,8,41.1,36.1,1008.5,8.8,13.9,20.0,28.9,51.1,34.0,0.68,,1,36.887740298066994,55.066805555555554
2018,1,25,5,2018-01-25,10,0,119,1,38,0,167,1,1172,602,5,0,30,150,9,6,3,0,58,66,2,97,6,0,12,20,27,11,28,9,28.0,12.4,1021.1,10.0,13.2,17.1,24.1,44.1,23.0,0.0,,0,36.167247303443794,53.9698245614035
2018,1,26,6,2018-01-26,12,1,143,0,36,0,191,1,1324,677,2,0,35,175,16,15,3,2,58,76,3,107,5,0,12,15,23,8,24,18,25.3,7.0,1035.0,10.0,14.4,21.0,31.1,32.0,21.0,0.0,,0,35.820259096774194,54.943472222222212
2018,1,27,7,2018-01-27,5,0,119,0,20,0,144,0,999,510,5,2,25,135,7,26,2,3,37,59,1,54,2,0,10,13,10,12,24,5,36.8,30.7,1034.3,10.0,12.2,18.1,24.1,46.0,17.1,0.0,,0,38.197002487562187,57.649097222222217
2018,1,28,1,2018-01-28,6,0,78,0,14,0,98,0,817,410,1,2,14,112,8,14,7,1,22,48,4,63,1,0,13,9,16,11,10,6,43.4,43.2,1025.3,4.4,9.5,18.1,,46.0,28.9,0.01,,1,34.124132721807626,54.79475694444443
2018,1,29,2,2018-01-29,8,0,101,0,30,0,139,0,998,531,1,0,32,151,6,6,1,0,41,48,2,86,3,0,17,2,17,9,20,10,40.3,37.7,1021.4,6.9,12.1,26.0,34.0,46.0,37.0,0.2,,1,35.361323749162672,53.733159722222183
2018,1,30,3,2018-01-30,8,0,78,0,33,0,119,0,1087,579,1,1,41,142,2,5,19,3,48,64,3,85,2,0,17,9,25,10,24,11,31.9,30.5,1010.7,4.3,23.4,32.1,40.0,42.1,26.1,0.53,,1,35.9581149691358,53.388298611111118
2018,1,31,4,2018-01-31,6,0,108,0,33,0,147,0,1170,596,2,1,43,151,5,8,2,0,57,67,6,104,3,0,9,9,20,10,35,11,25.0,14.8,1019.2,10.0,13.1,18.1,25.1,37.0,19.9,0.18,,0,36.220670988988374,53.912152777777763
2018,2,1,5,2018-02-01,12,0,83,0,34,0,129,0,1162,593,4,0,35,152,11,9,4,1,46,77,5,86,5,0,7,11,21,6,25,8,38.3,34.7,1017.2,9.4,11.9,18.1,25.1,44.1,19.9,0.0,,0,36.021664609053495,52.354618055555534
2018,2,2,6,2018-02-02,6,0,96,0,34,2,136,2,1207,617,2,0,37,166,11,14,12,3,46,74,1,78,3,0,15,9,20,8,36,8,34.2,30.8,1011.1,6.4,11.9,22.0,28.0,44.1,23.0,0.07,,0,35.734900245192925,51.56937282229967
2018,2,3,7,2018-02-03,7,0,101,1,14,0,122,1,926,478,2,0,26,117,6,14,3,0,38,43,6,65,2,0,17,10,11,12,22,11,19.8,8.6,1026.5,10.0,16.5,22.9,28.0,43.0,12.9,0.08,,0,38.619007201646092,49.370659722222221
2018,2,4,1,2018-02-04,8,0,110,1,50,0,168,1,1008,541,5,1,26,157,6,15,15,1,52,38,1,49,6,0,9,9,17,14,20,9,37.8,34.1,1026.4,9.1,13.4,22.0,28.0,46.0,30.0,0.0,,0,39.440491769547322,53.791180555555563
2018,2,5,2,2018-02-05,7,0,109,1,53,1,169,2,1340,706,3,0,47,188,9,11,13,1,48,75,8,88,3,0,14,10,18,14,31,11,42.5,38.1,1008.3,5.1,14.1,20.0,29.9,46.9,33.1,1.28,,1,36.928431523949243,53.804236111111109
2018,2,6,3,2018-02-06,5,0,105,0,18,0,128,0,1051,545,2,0,32,143,5,9,3,2,39,53,2,84,2,0,20,7,20,4,25,8,30.0,20.2,1026.9,10.0,4.8,11.1,,46.9,19.9,0.12,,0,37.535954435891455,53.631468531468528
2018,2,7,4,2018-02-07,7,0,93,0,77,1,177,1,1232,652,1,0,33,148,8,0,57,1,82,51,4,84,4,0,12,13,18,16,28,15,36.4,32.6,1030.4,8.4,9.5,19.0,33.0,48.9,19.9,0.0,,1,36.11588577815904,53.432996515679434
2018,2,8,5,2018-02-08,9,0,110,0,36,0,155,0,1181,616,3,0,40,148,8,12,9,3,47,68,4,101,3,0,14,7,19,3,30,8,34.6,28.2,1020.8,8.4,14.5,22.0,34.0,48.9,21.9,0.62,,0,34.742401662192854,53.966145833333336
2018,2,9,6,2018-02-09,9,0,105,0,31,0,145,0,1132,583,2,0,32,142,10,10,5,2,51,66,8,83,4,2,9,8,20,8,22,7,28.3,17.3,1032.6,10.0,6.2,11.1,19.0,42.1,19.9,0.08,,0,35.204504886831273,54.406006944444435
2018,2,10,7,2018-02-10,7,0,105,0,35,0,147,0,1054,548,3,0,39,133,14,23,22,0,44,53,2,69,1,0,11,7,13,9,23,8,41.6,39.0,1028.8,9.0,11.3,15.0,,48.0,21.9,0.0,,0,36.66202031893004,54.47510416666664
2018,2,11,1,2018-02-11,3,0,106,0,45,0,154,0,898,479,3,0,19,125,6,17,20,3,39,42,2,58,1,1,5,16,10,11,12,9,46.3,46.3,1017.9,1.2,9.7,18.1,26.0,52.0,36.0,0.61,,1,37.088838817911991,55.221393728222978
2018,2,12,2,2018-02-12,7,0,84,0,30,0,121,0,1043,543,4,1,31,140,9,4,4,1,42,64,8,78,6,0,9,14,16,6,19,8,45.0,44.2,1021.3,3.9,13.6,26.0,39.0,52.0,34.0,1.67,,1,36.906514660493826,54.867812499999992
2018,2,13,3,2018-02-13,3,0,110,1,32,0,145,1,1174,612,2,1,37,131,12,3,8,1,50,71,6,96,4,0,9,7,11,9,35,17,31.5,23.0,1039.1,10.0,9.7,18.1,22.9,34.0,28.0,0.14,,0,35.500572016460907,51.486944444444489
2018,2,14,4,2018-02-14,6,0,109,0,43,1,158,1,1276,670,3,0,39,182,7,6,8,1,59,81,8,93,1,0,15,10,19,8,32,11,36.9,34.0,1030.5,8.5,8.7,14.0,,44.1,28.0,0.0,,0,34.906900977366256,49.618472222222231
2018,2,15,5,2018-02-15,7,0,107,0,34,0,148,0,1240,645,0,1,26,178,8,9,7,2,43,73,7,106,11,0,11,16,24,9,27,14,40.8,40.8,1013.7,2.2,9.7,15.0,,44.1,30.9,0.35,,1,33.276438508194609,51.683763066202111
2018,2,16,6,2018-02-16,5,0,103,0,30,0,138,0,1119,582,2,0,33,140,11,13,12,3,46,76,5,82,3,0,10,13,25,15,20,9,44.8,44.6,1003.8,2.9,8.8,18.1,26.0,52.0,37.9,0.14,,1,33.231117283950617,53.62288194444443
2018,2,17,7,2018-02-17,2,0,105,1,35,1,142,2,1123,603,4,0,19,153,9,10,38,0,39,63,4,63,1,0,12,11,13,20,20,8,35.9,24.8,1023.7,10.0,13.1,22.0,28.9,52.0,30.0,0.1,,0,35.018366769547328,46.863993055555596
2018,2,18,1,2018-02-18,7,0,114,0,32,0,153,0,898,472,1,0,19,127,10,9,15,1,29,48,1,59,3,2,11,13,7,19,14,4,39.4,34.8,1021.0,8.3,12.4,21.0,29.9,45.0,33.1,0.55,,0,37.84955968512066,19.312613240418116
2018,2,19,2,2018-02-19,9,0,66,0,30,0,105,0,819,435,0,0,26,131,12,7,9,1,30,25,2,59,6,0,6,16,8,6,20,8,38.1,35.4,1033.5,9.6,8.3,14.0,,46.9,26.1,0.01,,0,35.739852880658439,6.4655208333333372
2018,2,20,3,2018-02-20,13,0,104,0,32,1,149,1,1037,535,7,0,34,136,10,11,5,0,33,70,4,73,7,0,13,11,19,8,14,7,45.6,45.5,1027.6,2.9,12.4,18.1,24.1,48.0,44.1,0.06,,1,33.7532939322301,38.59893617021276
2018,2,21,4,2018-02-21,14,0,113,1,35,0,162,1,1168,601,3,2,33,161,10,6,3,2,59,78,5,86,2,0,10,8,16,9,28,11,45.9,45.9,1026.2,0.2,13.3,18.1,,48.9,44.1,0.02,,1,32.089129629629632,52.552336065573755
2018,2,22,5,2018-02-22,4,0,83,0,46,0,133,0,1047,550,2,0,30,130,9,12,8,0,67,52,7,84,1,0,10,7,21,11,24,7,43.1,38.6,1033.5,8.3,13.8,18.1,22.9,48.9,35.1,0.03,,1,32.638276234567904,53.709618055555552
2018,2,23,6,2018-02-23,8,0,96,0,37,0,141,0,1051,548,2,1,28,142,8,11,4,2,59,61,2,79,3,0,10,14,15,8,20,8,37.5,32.5,1036.3,9.7,10.6,15.0,,48.9,34.0,0.03,,0,32.782827417695472,55.152638888888887
2018,2,24,7,2018-02-24,9,0,118,0,40,0,167,0,1040,540,3,0,29,137,11,13,4,1,39,60,0,86,2,0,3,7,13,13,17,9,42.3,41.5,1020.5,5.0,11.4,21.0,27.0,48.9,35.1,0.09,,1,34.630972736625516,55.049131944444483
2018,2,25,1,2018-02-25,5,0,113,0,22,0,140,0,844,448,1,0,25,109,8,16,16,0,33,53,1,59,0,0,12,12,9,8,17,5,42.5,41.5,1021.5,6.4,12.3,22.9,31.1,48.9,39.0,0.21,,1,37.272963477366254,54.902743055555533
2018,2,26,2,2018-02-26,9,0,76,0,23,0,108,0,1064,557,1,3,34,140,7,9,3,2,51,57,4,76,5,0,13,17,18,13,30,9,42.1,40.1,1016.7,6.5,10.7,15.0,,46.9,39.0,0.72,,1,36.032663580246911,53.823576388888924
2018,2,27,3,2018-02-27,9,0,100,1,32,1,141,2,1201,631,7,0,38,151,12,9,1,0,55,75,4,106,6,1,9,9,14,10,22,12,40.3,29.3,1024.2,10.0,8.9,15.9,,46.9,28.0,0.0,,0,34.17374125514403,53.239409722222213
2018,2,28,4,2018-02-28,16,0,120,0,24,1,160,1,1289,654,5,0,27,178,8,12,2,0,49,86,7,97,2,0,15,12,26,10,18,17,42.6,38.2,1020.1,10.0,12.9,17.1,22.0,48.0,28.0,0.0,,0,34.17304166666667,51.711770833333333
