year,month,day,day_of_week,date,total_cyclist_injured,total_cyclist_killed,total_motorist_injured,total_motorist_killed,total_pedestrians_injured,total_pedestrians_killed,total_persons_injured,total_persons_killed,total_vehicles_involved,total_collisions,aggressive_driving_road_rage,animals_action,backing_unsafely,driver_inattention_distraction,driver_inexperience,driver_unwell_medical,environmental_defect_failure,failure_to_keep_right,failure_to_yield_right_of_way,following_too_closely,oversized_vehicle,passing_or_lane_usage_improper,pedestrian_bicyclist_other_pedestrian_error_confusion,physical_disability,reaction_to_uninvolved_vehicle,traffic_control_disregarded,turning_improperly,unsafe_speed,vehicle_failure,visual_distraction_obstruction,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,avg_vol
2018,5,28,2,2018-05-28,15,0,132,1,17,0,164,1,778,409,2,0,24,109,10,11,2,2,30,33,2,42,1,0,11,15,15,11,21,4,53.4,52.6,1017.4,5.8,11.6,18.1,24.1,57.9,50.0,0.08,999.9,0,125.8816550925926
2018,5,29,3,2018-05-29,18,1,127,0,21,0,166,1,1589,808,3,2,42,221,11,12,6,1,53,89,2,119,4,1,14,6,26,5,28,9,57.7,55.8,1015.6,6.0,8.5,15.0,19.0,77.0,50.0,0.01,999.9,1,160.41188897907645
2018,5,30,4,2018-05-30,19,0,105,0,27,0,151,0,1341,707,2,1,35,169,18,5,3,2,56,86,8,101,3,0,12,11,29,9,27,14,59.2,54.2,1021.3,6.4,7.5,14.0,999.9,77.0,50.0,0.0,999.9,1,102.26028496168585
2018,5,31,5,2018-05-31,9,0,115,0,30,0,154,0,1348,698,4,1,37,182,8,4,11,2,60,68,4,112,4,0,12,8,21,16,30,13,55.1,54.6,1019.2,3.7,6.5,9.9,999.9,69.1,50.0,0.0,999.9,1,102.36426661036035
2018,6,1,6,2018-06-01,15,0,120,0,32,0,167,0,1453,751,2,0,32,194,14,5,14,2,58,92,7,125,8,0,14,13,28,8,34,16,58.6,58.4,1012.6,4.8,6.2,8.9,999.9,64.9,51.1,0.13,999.9,1,104.27153013983371
2018,6,2,7,2018-06-02,20,0,136,0,29,0,185,0,1221,621,5,1,38,191,14,13,5,1,49,63,2,67,8,0,10,11,24,10,20,11,63.1,60.8,1007.0,4.4,7.9,18.1,24.1,75.9,55.9,0.0,999.9,1,97.530652020939257
2018,6,3,1,2018-06-03,15,0,116,0,20,0,151,0,1030,525,2,1,22,144,15,21,3,0,35,54,1,59,5,0,9,16,17,6,21,4,52.8,48.1,1016.4,10.0,11.8,18.1,25.1,57.9,46.9,0.0,999.9,0,87.657686781609144
2018,6,4,2,2018-06-04,16,0,118,0,23,0,157,0,1343,697,5,0,22,181,13,11,10,0,52,96,6,96,4,0,19,13,19,4,21,8,51.0,50.1,1011.1,6.2,13.5,20.0,27.0,57.0,46.9,0.15,999.9,0,91.416466420519328
2018,6,5,3,2018-06-05,21,0,128,0,29,1,178,1,1357,688,5,0,38,195,9,6,5,0,37,83,3,101,5,1,6,18,22,7,23,10,54.5,51.3,1004.6,9.4,11.0,19.0,27.0,61.0,48.0,1.29,999.9,0,102.56027371848319
2018,6,6,4,2018-06-06,15,0,134,0,19,0,168,0,1281,650,2,0,35,185,13,7,1,0,58,66,3,95,4,0,8,15,15,6,27,14,54.8,50.8,1008.9,9.7,9.6,15.0,999.9,61.0,50.0,0.0,999.9,0,190.18175778792812
2018,6,7,5,2018-06-07,20,0,143,0,19,0,182,0,1352,691,2,0,34,189,16,4,3,2,46,66,4,100,3,0,18,13,14,11,36,15,51.5,48.0,1020.1,10.0,6.5,11.1,999.9,57.9,43.0,0.0,999.9,0,201.23970959595962
2018,6,8,6,2018-06-08,13,0,155,1,30,0,198,1,1476,757,3,2,60,185,13,16,2,0,52,98,10,105,5,0,22,10,20,9,35,10,54.8,51.9,1020.9,7.9,8.0,14.0,999.9,62.1,43.0,0.0,999.9,1,183.64360499148574
2018,6,9,7,2018-06-09,21,0,155,1,21,0,197,1,1387,706,2,2,51,193,10,14,6,1,49,80,3,86,6,0,13,16,26,19,27,10,62.9,55.8,1018.7,9.8,5.7,11.1,999.9,77.0,45.0,0.06,999.9,0,147.28272598769823
2018,6,10,1,2018-06-10,12,0,166,0,19,0,197,0,1032,533,2,1,31,131,14,19,11,1,40,49,3,63,2,0,6,14,11,19,31,6,61.5,49.5,1017.3,9.4,6.8,11.1,999.9,77.0,54.0,0.0,999.9,1,128.12003550249685
2018,6,11,2,2018-06-11,16,0,147,1,19,0,182,1,1349,684,5,0,44,175,9,11,4,4,53,85,3,100,7,0,12,11,15,9,33,9,56.2,45.3,1018.0,10.0,8.8,14.0,22.0,68.0,51.1,0.0,999.9,0,202.51773354730489
2018,6,12,3,2018-06-12,15,0,114,0,35,1,164,1,1370,720,0,0,45,191,10,12,2,0,43,88,1,108,4,0,11,12,18,9,32,9,55.3,48.6,1022.7,10.0,9.6,15.0,999.9,64.0,46.0,0.0,999.9,0,212.54056557606268
2018,6,13,4,2018-06-13,17,0,123,0,19,0,159,0,1382,706,3,0,38,188,11,12,4,1,52,74,4,112,6,0,18,12,17,13,38,10,59.4,57.0,1016.0,7.9,11.5,15.9,21.0,66.0,46.9,0.0,999.9,1,195.92024505395679
2018,6,14,5,2018-06-14,23,0,146,0,30,1,199,1,1628,833,3,1,38,246,17,12,6,2,59,112,5,107,10,0,10,15,25,14,27,12,63.8,58.8,1005.8,5.3,13.6,19.0,29.9,70.0,59.0,0.18,999.9,1,205.48563024580332
2018,6,15,6,2018-06-15,27,0,180,0,27,0,234,0,1426,728,4,0,28,198,7,9,2,4,58,91,10,97,14,0,12,19,24,22,31,13,59.0,54.0,1011.3,9.3,6.2,12.0,999.9,71.1,54.0,0.0,999.9,0,213.36882824483746
2018,6,16,7,2018-06-16,21,0,166,1,26,0,213,1,1315,676,3,0,39,179,13,15,2,0,48,55,5,92,5,0,8,15,24,18,25,15,62.8,56.0,1014.9,9.3,8.2,12.0,999.9,75.0,51.1,0.01,999.9,0,225.81003669497443
2018,6,17,1,2018-06-17,13,1,148,0,18,2,179,3,1251,627,6,0,26,186,14,14,1,0,58,77,1,58,5,0,9,15,17,14,26,9,66.7,56.6,1017.7,10.0,6.0,8.9,999.9,82.0,54.0,0.0,999.9,0,215.8742038716897
2018,6,18,2,2018-06-18,19,1,179,1,49,0,247,2,1561,808,3,0,42,251,8,9,4,1,61,80,7,104,11,0,11,9,21,9,41,12,62.9,60.4,1017.2,9.1,9.6,15.9,19.0,82.0,57.9,0.0,999.9,1,172.98427472010573
2018,6,19,3,2018-06-19,18,0,141,0,37,1,196,1,1571,811,6,0,50,220,12,7,3,0,70,92,11,123,2,0,14,9,26,16,39,15,67.7,61.8,1007.3,6.3,11.6,17.1,22.9,78.1,60.1,0.03,999.9,1,167.54216454815355
2018,6,20,4,2018-06-20,19,0,142,0,23,0,184,0,1362,698,3,0,44,176,14,6,4,0,55,74,7,111,7,0,17,16,14,14,35,10,62.8,58.8,1011.4,7.9,5.2,12.0,999.9,78.1,52.0,0.0,999.9,1,175.92576992753615
2018,6,21,5,2018-06-21,21,0,171,0,40,0,232,0,1585,815,7,2,39,215,15,11,15,2,59,85,4,134,6,0,10,11,23,11,47,13,63.4,61.5,1008.8,8.1,6.4,12.0,999.9,72.0,52.0,0.09,999.9,1,173.31564540083556
2018,6,22,6,2018-06-22,20,0,129,1,35,0,184,1,1428,728,5,0,34,201,22,10,6,0,48,78,9,107,7,0,15,11,25,21,33,11,61.1,56.4,1016.4,5.5,7.2,13.0,999.9,69.1,55.9,0.11,999.9,1,180.42425996253772
2018,6,23,7,2018-06-23,11,0,106,1,20,0,137,1,1000,513,4,1,36,136,7,15,2,0,40,40,0,71,2,0,10,13,12,16,22,9,59.2,57.0,1015.5,5.7,9.2,14.0,20.0,69.1,55.9,0.16,999.9,1,205.50076076779021
2018,6,24,1,2018-06-24,17,0,131,1,16,1,164,2,1081,553,2,0,24,150,12,14,3,2,37,63,0,70,6,0,15,12,13,16,20,4,62.7,61.5,1010.4,3.7,5.9,11.1,999.9,68.0,57.0,1.03,999.9,1,194.46775514981269
2018,6,25,2,2018-06-25,18,0,158,0,26,1,202,1,1445,732,3,0,45,218,6,8,4,0,53,98,5,89,4,0,13,22,18,13,33,15,63.8,60.8,1014.2,6.1,10.4,19.0,24.1,70.0,57.9,0.25,999.9,1,58.623538973417212
2018,6,26,3,2018-06-26,30,0,164,0,38,0,232,0,1465,761,2,0,36,216,20,11,3,4,59,96,5,108,3,0,3,12,23,13,18,9,60.7,55.3,1023.0,10.0,7.7,14.0,999.9,71.1,50.0,0.02,999.9,0,51.730324074074069
2018,6,27,4,2018-06-27,10,0,108,0,24,0,142,0,1040,540,1,2,28,143,11,11,6,0,42,63,3,68,6,0,17,9,14,9,22,11,62.7,59.1,1021.0,10.0,9.3,12.0,999.9,71.1,50.0,0.0,999.9,0,48.729166666666664
2018,6,28,5,2018-06-28,6,0,150,1,26,0,182,1,1423,736,0,1,44,191,15,8,27,0,52,83,11,91,5,0,16,19,17,12,27,11,64.1,62.6,1015.3,6.3,14.6,21.0,27.0,69.1,59.0,0.13,999.9,0,49.333333333333336
2018,6,29,6,2018-06-29,24,0,166,0,36,1,226,1,1621,845,2,0,51,222,14,7,2,0,50,92,12,132,8,0,8,17,31,14,32,8,68.0,66.0,1012.2,4.4,7.0,14.0,999.9,75.9,62.1,0.96,999.9,1,18.580179591177032
2018,7,16,2,2018-07-16,11,0,147,0,27,0,185,0,1419,719,5,0,40,186,9,6,2,1,46,89,4,116,5,1,14,11,15,8,39,8,68.7,67.9,1015.6,2.6,4.7,8.9,999.9,75.0,61.0,0.0,999.9,1,56.340349630708069
2018,7,17,3,2018-07-17,14,0,149,0,29,0,192,0,1319,679,0,2,36,175,19,2,7,0,53,83,7,104,6,0,8,14,21,7,38,14,70.5,69.0,1012.9,4.6,10.7,17.1,22.0,75.9,66.0,0.0,999.9,1,35.798133007348866
2018,7,18,4,2018-07-18,22,0,130,0,30,0,182,0,1321,688,2,0,22,180,15,8,3,0,48,85,3,94,2,0,16,12,14,15,27,13,71.2,66.7,1010.1,7.9,9.0,18.1,22.9,77.0,66.9,0.0,999.9,0,45.403935185185183
2018,7,19,5,2018-07-19,29,0,118,1,27,0,174,1,1444,737,0,0,35,216,14,8,5,2,58,83,8,100,12,0,13,15,15,7,39,7,67.9,57.5,1016.8,10.0,6.3,9.9,999.9,77.0,59.0,0.0,999.9,0,47.525462962962955
2018,7,20,6,2018-07-20,23,0,133,0,24,0,180,0,1358,700,4,0,32,191,10,6,1,1,51,92,8,93,2,0,14,13,27,7,25,12,64.3,56.7,1021.6,10.0,3.3,8.9,999.9,77.0,54.0,0.0,999.9,0,24.769654156507606
2018,7,21,7,2018-07-21,26,0,162,1,29,0,217,1,1208,622,0,0,32,178,12,25,10,2,35,55,1,67,4,1,14,11,24,10,25,16,59.8,9999.9,1021.0,6.8,6.7,15.0,17.1,73.0,52.0,0.0,999.9,1,29.098958333333329
2018,7,22,1,2018-07-22,12,0,122,0,17,0,151,0,1022,540,3,0,23,119,10,10,19,2,32,55,4,50,6,0,13,11,12,15,20,14,66.5,66.2,1019.1,3.2,12.8,18.1,20.0,72.0,52.0,0.0,999.9,1,26.098958333333336
2018,7,23,2,2018-07-23,12,1,124,0,25,0,161,1,1190,613,4,0,41,163,13,6,9,2,42,74,3,85,2,0,14,16,11,11,22,10,69.9,68.1,1024.3,7.3,12.6,17.1,22.0,73.9,63.0,0.04,999.9,0,25.712770061728392
2018,7,24,3,2018-07-24,28,0,113,0,21,0,162,0,1270,654,2,0,39,188,10,7,2,0,59,61,7,103,7,0,12,12,25,14,28,10,69.2,68.1,1025.8,5.7,9.8,12.0,999.9,75.0,66.0,0.0,999.9,1,30.27708333333333
2018,7,25,4,2018-07-25,8,0,128,0,30,0,166,0,1274,657,3,1,38,176,14,12,12,0,53,81,4,96,5,0,11,13,18,11,34,13,69.8,68.7,1020.0,5.0,11.0,15.0,999.9,75.9,66.0,0.0,999.9,1,30.060416666666669
2018,7,26,5,2018-07-26,19,0,120,0,21,0,160,0,1189,606,4,0,31,172,7,9,7,1,39,76,4,83,5,0,8,14,21,12,34,10,69.8,69.4,1014.3,4.7,13.9,19.0,24.1,75.9,66.0,0.0,999.9,0,31.483333333333334
2018,7,27,6,2018-07-27,14,0,149,0,27,1,190,1,1465,753,3,0,36,202,17,11,12,1,58,95,7,102,2,1,12,14,19,10,29,17,70.6,70.1,1015.8,2.1,7.8,13.0,999.9,75.9,68.0,0.0,999.9,1,15.256202107279693
2018,7,28,7,2018-07-28,19,0,139,0,14,0,172,0,1247,637,1,0,32,157,15,19,4,1,48,61,2,92,10,1,11,13,24,13,30,2,69.7,69.7,1016.5,1.4,6.7,15.9,999.9,75.9,66.9,0.41,999.9,1,16.213541666666664
2018,7,29,1,2018-07-29,20,0,119,0,23,0,162,0,910,462,5,0,26,139,8,27,5,0,26,36,0,59,2,0,11,11,8,12,19,4,72.9,69.1,1016.8,6.5,6.3,14.0,999.9,80.1,66.9,0.06,999.9,1,16.567708333333332
2018,7,30,2,2018-07-30,16,0,123,0,28,0,167,0,1123,580,3,2,31,141,17,12,1,2,34,61,6,80,2,0,9,12,24,4,35,14,71.3,66.7,1020.4,9.9,5.8,8.0,999.9,80.1,64.9,0.0,999.9,0,20.821280602636534
2018,7,31,3,2018-07-31,25,0,145,0,17,0,187,0,1362,709,3,0,30,215,13,10,2,0,48,77,4,87,7,0,18,7,20,12,33,6,68.9,65.8,1020.4,8.4,4.9,8.0,999.9,80.1,64.0,0.0,999.9,1,33.94248670212766
2018,8,1,4,2018-08-01,15,0,143,1,18,1,176,2,1302,660,3,0,38,195,10,7,7,1,59,75,12,85,3,0,14,12,10,20,34,7,69.2,67.6,1020.7,7.5,8.6,14.0,999.9,73.9,64.0,0.0,999.9,1,28.842013888888889
2018,8,2,5,2018-08-02,24,0,135,0,34,1,193,1,1383,722,3,0,40,184,9,9,4,2,66,84,9,82,6,0,22,19,28,15,24,10,73.7,72.5,1019.9,5.4,11.6,15.9,21.0,78.1,64.0,0.0,999.9,0,30.725694444444443
2018,8,3,6,2018-08-03,30,0,174,1,28,0,232,1,1440,749,8,0,35,193,14,6,11,2,55,86,9,112,1,0,13,13,19,10,27,11,73.7,72.6,1022.1,4.6,9.2,13.0,999.9,79.0,71.1,0.0,999.9,1,27.321608293075688
2018,8,4,7,2018-08-04,14,0,162,0,17,0,193,0,1182,605,4,1,38,143,14,9,3,0,53,63,2,83,4,0,11,9,25,8,21,8,71.8,71.2,1020.6,4.4,9.4,15.9,999.9,79.0,69.1,0.01,999.9,1,37.572916666666671
2018,8,5,1,2018-08-05,16,0,150,1,26,0,192,1,1117,573,3,0,31,133,13,29,2,2,39,75,4,67,5,0,11,10,12,15,33,8,74.3,70.4,1019.6,8.8,7.1,12.0,999.9,81.0,69.1,0.05,999.9,0,34.579861111111107
2018,8,6,2,2018-08-06,21,0,138,1,18,0,177,1,1216,632,3,1,34,149,7,11,7,3,39,76,7,91,5,2,15,13,17,11,17,8,74.8,73.4,1018.6,6.3,7.2,9.9,999.9,81.0,70.0,0.0,999.9,0,37.086535855234622
2018,8,7,3,2018-08-07,25,0,114,0,32,0,171,0,1270,658,1,1,41,166,10,9,6,0,66,75,4,89,6,0,10,15,16,7,27,19,75.8,74.1,1015.6,6.7,9.7,15.0,999.9,82.0,71.1,0.0,999.9,0,34.892361111111107
2018,8,8,4,2018-08-08,16,0,122,0,24,0,162,0,1281,656,4,0,32,171,10,11,2,0,53,74,6,104,5,0,8,8,21,12,25,14,74.6,73.6,1013.9,5.9,8.1,12.0,999.9,82.0,70.0,0.0,999.9,1,35.054603494623656
2018,8,9,5,2018-08-09,20,0,134,0,32,0,186,0,1368,707,6,0,26,175,14,8,6,1,66,93,4,109,2,0,13,14,20,10,31,12,74.9,73.5,1008.0,3.6,9.2,14.0,999.9,82.9,70.0,0.0,999.9,1,37.041666666666671
2018,8,10,6,2018-08-10,23,1,135,0,27,0,185,1,1361,706,3,1,40,182,12,12,3,0,60,84,7,103,3,0,19,8,22,9,32,11,76.9,68.4,1010.2,9.6,6.4,9.9,999.9,86.0,68.0,0.04,999.9,0,29.188971654581412
2018,8,20,2,2018-08-20,19,0,109,2,16,0,144,2,1089,562,3,0,30,149,14,9,2,0,40,41,4,102,5,0,11,10,14,8,19,9,66.7,66.0,1018.3,4.7,11.6,15.9,22.0,72.0,66.0,0.04,999.9,0,47.364503144974186
2018,8,21,3,2018-08-21,35,0,103,0,26,0,164,0,1106,580,3,0,26,178,10,5,2,0,40,47,4,73,9,0,15,11,18,7,19,11,66.7,65.5,1019.1,7.1,9.5,13.0,999.9,70.0,64.4,0.07,999.9,0,36.177083333333329
2018,8,22,4,2018-08-22,19,0,118,0,29,1,166,1,1176,599,4,0,17,162,12,5,6,2,48,70,5,80,3,0,6,11,13,15,31,16,68.1,67.4,1008.0,4.8,8.1,14.0,999.9,75.9,62.1,0.05,999.9,1,35.7093253968254
2018,8,23,5,2018-08-23,23,0,140,0,24,0,187,0,1202,610,4,0,38,169,11,9,5,2,44,84,3,82,7,0,13,11,16,9,26,11,70.0,61.6,1010.3,9.7,9.3,17.1,22.0,75.9,62.1,0.01,999.9,0,27.864583333333336
2018,8,24,6,2018-08-24,35,0,160,0,20,0,215,0,1370,681,6,3,30,198,15,11,2,2,54,75,6,87,11,0,13,16,18,8,34,15,67.1,61.5,1021.1,10.0,4.7,8.9,999.9,75.9,55.0,0.0,999.9,0,7.0389610389610393
2018,9,5,4,2018-09-05,16,0,144,0,33,1,193,1,1485,768,3,0,40,209,18,7,4,0,60,85,7,124,6,0,11,17,22,13,32,10,69.2,64.7,1024.1,9.3,4.8,9.9,999.9,86.0,61.0,0.0,999.9,1,5.083333333333333
2018,9,6,5,2018-09-06,17,0,171,0,36,1,224,1,1606,822,3,0,40,222,22,5,5,0,51,99,4,127,4,1,15,13,24,5,38,8,72.6,70.2,1021.0,9.4,9.8,15.0,24.1,80.1,61.0,0.0,999.9,0,4.635416666666667
2018,9,7,6,2018-09-07,16,0,140,0,26,0,182,0,1316,671,8,0,39,162,9,11,2,2,53,76,11,96,1,0,13,13,18,12,33,6,71.1,64.3,1020.5,10.0,8.7,13.0,18.1,80.1,66.0,0.01,999.9,0,7.84375
2018,9,8,7,2018-09-08,19,0,132,0,29,0,180,0,1116,567,4,0,30,167,8,14,6,2,48,46,4,69,1,1,8,19,17,10,14,7,66.6,60.3,1019.0,10.0,6.9,14.0,999.9,75.0,61.0,0.01,999.9,0,145.97437211384411
2018,9,9,1,2018-09-09,7,0,143,0,18,1,168,1,1081,556,1,0,25,157,20,12,21,3,38,72,2,46,2,1,14,15,16,14,8,12,62.6,50.8,1022.8,10.0,10.0,15.9,22.9,73.0,59.0,0.01,999.9,0,92.560763888888886
2018,9,10,2,2018-09-10,13,0,149,0,39,2,201,2,1261,650,3,0,42,165,10,9,31,1,68,82,8,78,4,0,9,19,20,12,21,10,62.3,55.4,1025.1,9.5,13.4,19.0,26.0,68.0,59.0,0.0,999.9,0,92.222222222222214
2018,9,11,3,2018-09-11,15,0,149,1,24,0,188,1,1062,543,1,2,24,154,9,6,12,0,52,57,7,77,7,0,9,5,17,7,19,8,68.9,67.5,1021.2,7.4,10.0,15.9,24.1,75.9,61.0,0.18,999.9,1,100.82217005919865
2018,9,12,4,2018-09-12,11,0,155,0,37,0,203,0,1522,783,3,0,45,197,9,7,23,1,64,89,5,123,5,0,19,16,23,6,25,9,71.0,69.6,1023.0,3.1,4.0,9.9,999.9,79.0,66.0,0.0,999.9,1,124.34375
2018,9,13,5,2018-09-13,18,0,138,0,25,1,181,1,1410,718,8,0,46,188,12,15,7,2,49,81,7,98,9,0,20,13,20,11,22,15,66.1,63.8,1024.7,6.3,8.4,13.0,999.9,79.0,63.0,0.0,999.9,1,133.75390625
2018,9,14,6,2018-09-14,18,0,148,0,32,1,198,1,1321,684,5,0,39,187,14,13,2,1,58,74,5,87,7,0,6,6,23,9,28,16,64.9,60.7,1024.2,9.2,7.1,12.0,999.9,73.9,59.0,0.01,999.9,1,139.17317708333331
2018,9,15,7,2018-09-15,21,0,162,1,19,0,202,1,1160,596,2,1,25,149,8,12,1,0,42,74,2,84,4,0,12,16,13,12,26,10,65.9,61.0,1022.9,9.3,5.8,9.9,999.9,75.9,57.0,0.0,999.9,1,143.69728150406505
2018,9,16,1,2018-09-16,15,0,133,0,32,1,180,1,1150,597,7,0,29,164,9,14,1,0,25,50,2,85,3,0,14,14,14,10,20,15,63.9,59.5,1023.1,6.8,3.7,8.0,999.9,75.9,54.0,0.0,999.9,1,128.11848958333331
2018,9,17,2,2018-09-17,19,0,123,1,29,1,171,2,1303,673,1,0,36,174,11,9,0,2,55,69,5,98,4,1,15,14,18,13,24,11,65.6,62.6,1020.6,7.9,5.0,8.0,999.9,75.0,55.9,0.0,999.9,1,122.78406723484846
2018,9,18,3,2018-09-18,18,0,141,1,42,0,201,1,1434,740,1,0,39,200,8,8,17,1,64,69,8,100,4,0,13,13,23,9,32,9,71.0,69.2,1012.1,8.1,8.7,15.9,22.0,75.9,68.0,0.01,999.9,0,155.10416666666666
2018,9,19,4,2018-09-19,21,0,93,0,27,0,141,0,985,518,0,0,27,154,8,3,3,1,39,54,2,71,4,0,13,7,15,9,19,7,66.5,63.8,1011.4,7.8,11.0,21.0,27.0,70.0,62.1,1.35,999.9,0,154.70416666666668
2018,9,20,5,2018-09-20,25,0,119,0,23,3,167,3,1280,659,1,1,38,199,12,7,7,1,50,47,10,95,8,0,12,7,18,6,26,7,63.7,57.9,1020.6,9.1,11.3,19.0,25.1,69.1,60.1,0.01,999.9,0,165.871875
2018,9,21,6,2018-09-21,23,0,146,1,28,0,197,1,1404,714,1,0,38,178,11,12,3,3,53,82,1,116,13,0,20,9,15,12,33,11,60.6,54.6,1024.2,10.0,6.9,12.0,999.9,69.1,53.1,0.0,999.9,0,173.9
2018,9,22,7,2018-09-22,19,0,153,2,32,0,204,2,1099,562,6,1,32,141,9,17,1,1,36,53,1,69,8,1,7,11,22,11,28,13,68.8,60.1,1017.3,9.6,14.4,20.0,26.0,78.1,53.1,0.0,999.9,0,167.1875
2018,9,23,1,2018-09-23,16,0,95,0,21,0,132,0,952,475,1,1,30,121,11,11,4,1,36,50,3,64,6,0,8,8,12,7,22,2,59.8,50.2,1023.4,10.0,3.0,5.1,999.9,78.1,53.1,0.0,999.9,0,110.47395833333333
2018,9,24,2,2018-09-24,21,0,96,0,24,0,141,0,1141,594,4,0,37,152,11,3,1,1,43,50,8,90,4,0,13,13,16,5,16,6,57.4,50.3,1030.2,10.0,10.1,21.0,26.0,64.0,50.0,0.0,999.9,0,100.29508406432748
2018,9,25,3,2018-09-25,13,0,141,0,48,2,202,2,1380,715,1,0,28,170,15,2,27,1,67,64,9,96,3,0,14,19,21,15,31,8,60.5,55.1,1032.1,8.7,14.4,21.0,27.0,64.9,51.1,0.0,999.9,0,82.2741848496055
2018,9,26,4,2018-09-26,19,0,173,0,35,0,227,0,1478,755,1,0,39,197,13,2,15,0,62,104,4,108,7,0,13,10,17,9,23,14,69.4,67.3,1017.4,6.9,14.7,19.0,25.1,75.0,55.9,0.41,999.9,0,77.884515224358978
2018,9,27,5,2018-09-27,18,0,118,1,25,1,161,2,1312,672,4,2,36,200,12,4,3,0,46,74,8,104,8,0,9,10,24,8,24,8,66.3,62.6,1016.6,8.5,13.2,21.0,28.0,75.0,60.1,0.11,999.9,0,71.955157928455336
2018,9,28,6,2018-09-28,20,0,124,0,38,0,182,0,1391,712,3,0,36,178,12,18,10,0,60,93,10,108,4,0,10,7,18,11,30,6,60.5,58.5,1017.8,6.3,8.5,15.9,19.0,70.0,55.9,0.1,999.9,0,58.299060295414463
2018,9,29,7,2018-09-29,24,0,142,0,30,0,196,0,1205,604,1,2,27,180,12,14,3,0,49,76,4,71,6,0,6,7,15,13,23,8,62.3,56.3,1020.0,9.8,6.6,13.0,999.9,72.0,53.1,0.23,999.9,0,116.91969446826366
2018,9,30,1,2018-09-30,18,0,125,3,18,0,161,3,999,509,6,0,29,132,11,8,1,2,33,57,1,68,6,0,12,15,13,11,22,4,61.0,53.5,1025.6,9.7,4.7,8.9,999.9,72.0,51.1,0.0,999.9,1,97.802083333333329
2018,10,1,2,2018-10-01,13,0,106,0,21,0,140,0,1119,582,2,1,35,167,10,9,1,3,35,49,5,89,0,1,5,12,9,9,25,18,62.0,56.1,1026.4,10.0,5.4,12.0,999.9,70.0,51.1,0.0,999.9,0,76.857445987654316
2018,10,2,3,2018-10-02,15,0,100,1,26,1,141,2,1163,613,3,2,35,174,12,14,2,1,37,49,4,92,11,0,8,9,15,13,25,8,64.7,62.1,1022.8,9.5,6.6,11.1,999.9,71.1,52.0,0.0,999.9,0,91.940625000000011
2018,10,3,4,2018-10-03,18,0,170,0,29,1,217,1,1506,778,3,0,39,220,6,6,9,1,56,96,9,120,6,0,17,11,22,5,30,14,64.4,62.3,1017.0,7.7,9.4,19.0,999.9,71.1,59.0,0.71,999.9,0,90.650520833333317
2018,10,4,5,2018-10-04,18,0,136,0,41,0,195,0,1377,716,2,1,34,194,13,10,9,1,56,75,6,108,7,1,11,9,13,8,32,10,60.0,57.1,1017.6,9.6,5.7,13.0,999.9,69.1,55.9,0.04,999.9,0,75.91640625
2018,10,5,6,2018-10-05,20,0,158,0,37,1,215,1,1556,796,6,1,30,213,14,13,3,2,61,86,10,122,5,0,17,14,16,6,30,9,62.2,57.0,1017.9,9.8,14.7,25.1,29.9,66.9,55.9,0.0,999.9,0,72.728061868686865
2018,10,6,7,2018-10-06,8,0,118,1,22,0,148,1,1057,544,1,1,23,149,5,20,5,1,45,51,2,74,5,0,11,14,14,7,21,7,55.5,46.3,1023.0,10.0,6.0,9.9,999.9,66.9,46.0,0.0,999.9,0,69.280110677083343
2018,10,7,1,2018-10-07,17,0,174,1,23,0,214,1,1046,529,1,1,25,120,11,23,3,1,51,56,2,71,5,0,9,15,16,19,15,8,64.4,59.6,1022.3,8.0,8.6,13.0,999.9,69.1,46.0,0.0,999.9,0,61.784342447916664
2018,10,8,2,2018-10-08,20,0,110,0,16,0,146,0,970,501,3,1,29,127,21,9,6,0,36,41,1,70,3,0,10,8,16,14,24,9,60.7,55.7,1029.4,8.8,10.5,15.0,19.0,69.1,57.9,0.0,999.9,0,74.986250000000013
2018,10,9,3,2018-10-09,17,0,109,0,26,0,152,0,1221,628,1,0,40,162,14,11,2,3,54,74,12,105,5,0,12,7,12,11,18,9,63.1,59.0,1027.5,10.0,8.6,11.1,999.9,70.0,57.0,0.0,999.9,0,86.252916666666664
2018,10,10,4,2018-10-10,13,0,130,1,36,0,179,1,1373,708,3,0,45,191,14,10,6,1,55,92,11,91,5,0,17,14,20,6,28,12,66.2,64.9,1021.4,3.9,9.1,13.0,999.9,72.0,57.9,0.0,999.9,1,79.569444444444443
2018,10,11,5,2018-10-11,10,0,116,0,40,2,166,2,1426,741,2,1,45,198,17,7,16,0,54,97,9,97,5,2,18,13,13,10,26,10,67.2,65.9,1009.6,4.1,8.9,20.0,25.1,72.0,64.0,0.0,999.9,1,69.702359068627473
2018,10,12,6,2018-10-12,25,0,146,0,34,0,205,0,1594,830,8,1,34,239,13,11,8,2,58,88,4,109,12,0,17,13,22,12,27,20,63.1,60.6,999.7,5.2,14.8,31.1,42.0,72.0,54.0,1.46,999.9,0,96.0341892055318
2018,10,13,7,2018-10-13,11,0,118,0,25,0,154,0,1128,577,2,1,30,172,8,13,7,1,33,59,4,85,4,0,8,12,16,12,14,6,53.2,44.9,1008.5,10.0,7.9,13.0,21.0,68.0,48.9,2.37,999.9,0,184.11396579999874
