year,month,day,day_of_week,date,total_cyclist_injured,total_cyclist_killed,collisions_w_cyclists_inj_kill,total_motorist_injured,total_motorist_killed,collisions_w_motorists_inj_kill,total_pedestrians_injured,total_pedestrians_killed,collisions_w_pedestrians_inj_kill,total_persons_injured,total_persons_killed,collisions_w_persons_inj_kill,collisions_w_fatalities,total_vehicles_involved,total_collisions,aggressive_driving_road_rage,animals_action,backing_unsafely,driver_inattention_distraction,driver_inexperience,driver_unwell_medical,environmental_defect_failure,failure_to_keep_right,failure_to_yield_right_of_way,following_too_closely,oversized_vehicle,passing_or_lane_usage_improper,pedestrian_bicyclist_other_pedestrian_error_confusion,physical_disability,reaction_to_uninvolved_vehicle,traffic_control_disregarded,turning_improperly,unsafe_speed,vehicle_failure,visual_distraction_obstruction,temp_c,slp_c,visib_c,wdsp_c,prcp_c,fog_c,avg_speed_all
2022,5,1,1,2022-05-01,16,0,15,117,0,72,10,0,10,143,0,97,0,560,276,6,0,9,68,6,14,1,1,14,27,4,26,1,0,4,11,4,12,14,2,52.2,1019.4,10.0,7.8,0.0,0,32.48596952602179
2022,5,2,2,2022-05-02,12,0,12,105,0,73,24,1,25,141,1,109,1,511,278,2,0,12,74,2,6,9,0,25,23,2,29,2,1,2,5,10,10,10,9,49.2,1020.7,9.5,10.9,0.0,0,31.700941396166311
2022,5,3,3,2022-05-03,15,0,15,78,2,60,30,1,29,123,3,103,3,502,270,5,1,13,78,5,6,1,0,23,15,2,28,2,0,6,6,6,13,13,4,51.3,1020.1,8.3,12.4,0.56,0,31.412399387576553
2022,5,4,4,2022-05-04,14,0,14,70,0,49,13,1,13,97,1,76,1,476,247,2,0,8,64,4,3,3,0,18,26,1,34,5,0,7,6,6,7,11,2,52.1,1017.8,7.1,8.2,0.01,1,29.0622999943301
2022,5,5,5,2022-05-05,19,1,19,95,0,67,21,0,21,135,1,106,1,637,334,4,0,13,81,4,9,0,0,32,26,4,33,4,0,3,11,8,13,20,8,55.6,1016.0,8.3,9.6,1.58,1,25.19838242061666
2022,5,6,6,2022-05-06,17,0,17,136,1,92,35,1,35,188,2,144,2,682,358,2,0,14,97,5,12,10,0,32,26,1,45,2,0,5,13,6,9,12,9,53.0,1015.6,9.8,5.9,0.0,0,25.206547673812373
2022,5,7,7,2022-05-07,7,0,7,85,0,59,19,1,19,111,1,84,1,536,288,1,1,8,90,2,11,11,0,14,26,2,21,0,0,2,9,6,10,8,3,50.1,1012.3,8.9,12.6,0.43,0,30.772389545056868
2022,5,8,1,2022-05-08,3,0,3,99,0,57,10,2,11,112,2,70,2,529,258,6,0,11,80,2,11,2,0,15,23,0,20,1,0,3,9,2,11,14,4,48.6,1017.5,9.9,21.5,0.07,0,32.415941041833271
2022,5,9,2,2022-05-09,11,0,10,110,1,80,19,0,19,140,1,109,1,567,290,1,0,11,80,6,5,2,0,21,26,1,36,6,0,6,12,8,8,10,6,49.0,1021.0,10.0,24.1,0.0,0,31.417206514550266
2022,5,10,3,2022-05-10,8,0,8,100,1,69,30,0,28,138,1,105,1,538,293,1,1,3,91,6,7,0,0,15,29,1,37,0,0,2,8,12,8,11,3,50.0,1025.4,9.5,23.0,0.0,0,31.708527736297771
2022,5,11,4,2022-05-11,18,0,18,82,0,58,30,0,29,130,0,103,0,542,293,4,0,11,70,6,3,1,0,22,21,2,35,3,1,9,10,6,11,11,12,49.1,1024.3,5.9,20.3,0.16,1,31.959034068912118
2022,5,12,5,2022-05-12,24,0,23,102,0,77,22,0,22,148,0,120,0,579,303,1,0,9,86,1,5,0,0,21,20,2,36,8,0,5,10,7,10,17,7,53.0,1025.6,4.3,11.0,0.03,1,31.225898456943753
2022,5,13,6,2022-05-13,24,0,24,110,0,71,28,1,27,162,1,121,1,606,323,5,0,11,83,7,9,4,0,21,30,2,37,2,0,4,9,11,6,7,10,58.6,1026.4,2.4,6.5,0.0,1,30.419270228416572
2022,5,14,7,2022-05-14,16,0,15,96,0,66,21,1,21,133,1,102,1,537,274,1,0,5,65,10,11,4,1,25,19,1,28,1,0,1,13,8,7,9,4,60.3,1020.7,1.0,7.7,0.0,1,32.344666085946571
2022,5,15,1,2022-05-15,15,0,15,153,0,92,17,0,16,185,0,122,0,598,302,6,0,11,82,6,8,1,0,18,24,0,33,2,0,6,14,5,21,14,6,57.9,1014.2,2.4,6.5,0.34,1,33.366476757369611
2022,5,16,2,2022-05-16,16,0,16,95,0,74,28,1,28,139,1,118,1,552,294,3,0,11,80,6,9,1,0,23,19,4,41,5,0,6,7,3,11,8,6,55.8,1008.8,0.9,8.8,0.31,1,32.8934707957257
2022,5,17,3,2022-05-17,20,0,20,132,0,82,22,0,21,174,0,122,0,594,309,1,0,11,84,3,3,0,0,19,29,3,52,7,0,0,4,10,13,15,7,59.1,1005.1,8.4,13.6,0.06,1,30.479672031414193
2022,5,18,4,2022-05-18,17,0,17,127,1,79,30,0,28,174,1,124,1,620,326,7,0,11,91,9,9,0,1,29,19,1,45,5,2,10,10,6,5,10,1,59.2,1010.8,10.0,11.5,0.0,0,29.426401376401376
2022,5,19,5,2022-05-19,13,0,13,109,0,82,22,0,22,144,0,117,0,603,315,4,0,9,78,6,6,10,1,20,23,2,41,2,0,5,9,11,13,9,4,53.9,1010.9,8.0,9.9,0.0,0,27.652426146384478
2022,5,20,6,2022-05-20,17,0,17,107,0,76,25,0,25,149,0,118,0,592,311,4,0,16,80,3,8,6,0,28,31,2,35,3,0,1,6,9,14,16,5,54.7,1013.9,6.6,7.5,0.27,1,27.586512764801739
2022,5,21,7,2022-05-21,24,0,23,106,2,84,22,0,19,152,2,126,2,659,341,3,0,11,94,8,18,2,1,34,25,1,42,8,0,4,16,6,11,9,4,60.4,1016.9,5.8,11.3,0.5,1,35.200560846560847
2022,6,6,2,2022-06-06,24,0,24,107,0,67,33,0,31,164,0,122,0,566,304,1,1,10,80,5,6,3,2,26,19,3,35,5,1,2,7,6,12,17,5,63.2,1016.7,10.0,6.1,0.0,0,30.717452665745025
2022,6,7,3,2022-06-07,15,0,15,105,0,73,23,0,23,143,0,109,0,569,297,1,0,12,82,3,2,3,0,21,21,1,43,3,0,4,7,9,7,8,7,62.7,1019.4,9.2,8.2,0.0,0,29.145874459354552
2022,6,8,4,2022-06-08,29,0,29,89,0,60,25,0,22,143,0,111,0,564,299,6,1,10,77,7,2,3,1,25,20,4,33,3,0,4,11,5,13,9,6,63.9,1015.4,5.9,13.6,0.12,1,28.9661687992126
2022,6,9,5,2022-06-09,23,0,23,114,0,72,22,0,21,159,0,114,0,596,311,3,0,11,80,8,7,6,0,21,26,1,47,7,0,9,8,10,11,15,5,64.7,1006.2,0.9,10.9,0.7,1,28.979046492863304
2022,6,10,6,2022-06-10,19,0,19,133,0,87,26,0,24,178,0,129,0,681,352,4,1,9,101,6,8,0,2,27,34,1,41,3,0,3,9,9,18,12,8,65.1,1007.8,9.6,9.2,0.08,0,28.526345850999395
2022,6,11,7,2022-06-11,15,0,14,149,0,94,16,1,17,180,1,125,1,586,297,2,1,8,65,3,15,2,1,25,31,1,53,2,0,2,13,7,11,8,4,66.5,1012.9,9.4,6.5,0.0,0,31.026019154520579
2022,6,12,1,2022-06-12,17,0,17,92,0,59,10,1,11,119,1,87,1,540,269,1,0,8,65,6,16,0,1,16,8,3,43,4,0,5,8,8,19,12,1,65.0,1016.4,6.9,7.2,0.01,1,33.439360993337374
2022,6,13,2,2022-06-13,19,0,19,112,0,67,25,0,25,156,0,111,0,590,310,0,0,7,84,5,6,2,0,29,21,2,44,4,0,3,6,9,13,10,3,67.4,1013.4,7.7,9.5,0.77,1,37.026287310016478
2022,6,21,3,2022-06-21,20,1,20,82,0,67,19,1,19,121,2,106,2,593,306,1,0,7,69,6,6,2,1,25,20,1,40,4,0,8,11,9,6,15,7,61.3,1020.8,10.0,10.0,0.0,0,25.936433330449077
2022,6,22,4,2022-06-22,14,0,14,114,1,68,12,0,12,140,1,94,1,493,259,1,0,9,72,5,2,6,0,19,20,2,31,1,0,5,8,8,8,13,5,62.5,1019.3,10.0,11.8,0.0,0,28.511477288648528
2022,6,23,5,2022-06-23,16,1,17,117,0,74,22,0,20,155,1,110,1,565,295,0,0,9,95,4,5,2,1,26,22,1,36,2,0,2,7,11,6,7,4,64.5,1017.2,10.0,10.3,0.0,0,27.642201529489437
2022,6,24,6,2022-06-24,18,0,18,116,0,81,21,0,20,155,0,118,0,660,345,1,0,13,82,9,10,0,1,17,30,3,40,4,0,7,9,9,6,17,7,63.1,1016.0,10.0,6.6,0.0,0,26.961042343483289
2022,6,25,7,2022-06-25,25,0,25,110,0,82,23,2,23,158,2,126,2,698,357,4,0,13,109,9,9,2,3,21,24,3,37,4,0,2,8,12,12,9,5,68.6,1018.4,8.7,7.0,0.0,0,28.258526902887137
2022,6,26,1,2022-06-26,21,0,21,147,0,96,22,0,19,190,0,133,0,644,336,5,0,8,85,6,16,2,1,30,27,0,28,4,0,7,10,9,9,11,4,67.4,1019.6,4.8,5.7,0.0,1,29.929479362232744
2022,6,27,2,2022-06-27,15,0,14,116,0,84,12,0,11,143,0,108,0,586,296,6,0,8,84,9,3,0,0,18,20,3,38,1,0,7,11,12,10,10,8,69.2,1016.7,9.6,11.1,0.0,0,28.858968722659668
2022,6,28,3,2022-06-28,22,0,22,113,1,78,35,0,33,170,1,130,1,552,287,2,0,9,89,9,6,0,1,11,22,1,33,6,0,2,7,5,9,15,7,68.2,1018.6,9.8,7.0,0.06,0,28.600357424071991
2022,6,29,4,2022-06-29,25,1,26,120,0,80,20,0,18,165,1,124,1,577,294,4,0,5,84,2,7,2,1,23,22,1,35,5,0,1,9,9,12,11,5,66.8,1023.0,9.1,5.1,0.04,1,28.234844460463567
2022,6,30,5,2022-06-30,34,0,33,112,0,70,19,0,18,165,0,120,0,585,311,3,0,4,91,7,1,3,0,25,25,2,40,6,0,4,9,12,8,4,7,70.6,1021.3,9.0,7.4,0.0,1,27.71551290463692
2022,7,1,6,2022-07-01,17,0,16,114,1,77,29,1,29,160,2,121,2,586,309,5,0,17,79,8,10,0,0,22,16,0,31,4,1,7,8,7,11,11,4,69.7,1019.1,8.7,10.0,0.0,1,29.651386975065616
2022,7,2,7,2022-07-02,12,0,12,114,1,72,15,0,15,141,1,99,1,505,268,4,0,7,64,5,14,1,0,12,12,1,31,5,0,4,17,10,6,16,3,70.7,1014.2,4.8,12.7,0.0,1,33.634005776570504
2022,7,3,1,2022-07-03,13,1,14,80,0,58,17,0,15,110,1,86,1,475,242,2,0,6,73,4,12,1,0,13,9,0,24,4,0,5,13,2,12,7,2,71.3,1015.0,6.6,7.3,1.65,0,33.403744258530182
2022,7,4,2,2022-07-04,13,0,13,113,1,67,17,0,17,143,1,95,1,501,240,2,0,6,72,5,7,1,0,17,13,1,26,3,0,4,12,2,19,8,7,72.1,1018.2,9.9,9.0,0.01,0,33.885350668525959
2022,7,5,3,2022-07-05,11,0,11,105,0,72,20,0,19,136,0,101,0,513,269,1,1,6,69,4,5,0,0,24,22,1,35,4,1,0,9,5,12,11,3,69.7,1018.6,10.0,9.7,0.0,0,30.842866907261591
2022,7,6,4,2022-07-06,22,1,22,111,0,70,23,0,23,156,1,115,1,541,281,2,0,12,73,6,5,2,1,23,22,2,43,7,0,4,8,7,9,11,4,73.2,1010.3,8.8,12.3,0.03,0,30.747175599332611
2022,7,7,5,2022-07-07,31,0,31,102,2,65,26,1,26,159,3,121,3,520,275,5,1,11,71,6,6,1,1,29,15,4,27,5,0,2,3,9,16,10,2,68.0,1016.5,9.6,6.8,0.04,0,30.206112478127736
2022,7,8,6,2022-07-08,24,0,23,126,0,76,19,0,18,169,0,116,0,548,291,3,1,12,76,10,8,3,1,19,28,1,32,4,0,7,9,8,11,8,3,68.0,1016.1,10.0,7.0,0.0,0,29.315830872703412
2022,7,9,7,2022-07-09,7,0,7,89,1,64,16,1,17,112,2,88,2,486,254,1,0,9,68,2,8,0,0,23,16,0,25,1,0,5,5,6,12,9,3,71.9,1015.8,10.0,10.3,0.0,0,31.074073982939634
2022,7,10,1,2022-07-10,11,0,11,72,3,49,15,1,15,98,4,74,2,444,237,3,0,5,75,2,7,1,0,8,15,2,28,0,0,2,6,6,11,9,0,67.5,1017.7,10.0,5.0,0.0,0,30.523368875765531
2022,7,11,2,2022-07-11,20,1,21,114,0,72,31,0,28,165,1,119,1,500,270,1,0,7,74,4,6,3,0,23,16,2,28,5,0,1,14,5,10,16,8,68.1,1015.5,10.0,8.3,0.0,0,31.225738594473444
2022,7,12,3,2022-07-12,15,0,13,115,0,68,19,0,18,149,0,98,0,469,257,1,0,10,64,3,8,0,1,12,14,1,33,1,0,2,17,6,5,9,5,71.3,1010.7,9.9,12.1,0.0,0,29.75764080271216
2022,7,13,4,2022-07-13,25,0,24,131,1,73,31,0,29,187,1,124,1,565,296,4,1,11,66,8,7,2,0,24,19,2,35,3,0,5,13,13,8,18,5,75.4,1010.5,7.9,8.4,0.0,0,29.201693738036642
2022,7,14,5,2022-07-14,20,0,19,81,0,57,27,1,25,128,1,100,1,475,261,1,0,9,83,5,3,1,0,21,13,0,31,1,0,1,6,2,3,7,6,71.8,1014.2,5.1,4.6,0.0,1,29.342206191617354
2022,7,15,6,2022-07-15,22,0,22,125,1,80,24,0,24,171,1,123,1,574,300,1,0,13,80,7,12,1,1,18,28,3,30,5,0,7,9,8,10,12,5,73.1,1019.6,7.5,5.6,0.0,1,28.61842460923728
2022,7,16,7,2022-07-16,21,0,20,110,0,69,22,0,22,153,0,110,0,492,264,3,0,4,69,10,11,1,0,18,22,0,17,1,0,8,6,4,19,8,7,69.9,1020.6,8.1,5.6,0.0,1,29.22194253062117
2022,7,17,1,2022-07-17,20,0,20,125,4,83,12,1,13,157,5,115,5,538,272,2,0,9,72,7,17,1,2,18,17,2,20,3,0,7,8,8,14,13,1,73.9,1017.4,7.1,6.4,0.0,1,31.7743416447944
2022,7,18,2,2022-07-18,20,0,20,96,0,69,23,1,22,139,1,109,1,558,297,0,0,8,102,2,5,6,0,26,15,1,29,4,0,3,9,12,8,11,5,73.1,1016.6,1.2,6.9,0.0,1,30.231307141294838
2022,7,19,3,2022-07-19,17,0,17,121,2,75,22,1,23,160,3,115,2,531,276,1,0,12,96,5,2,0,0,22,18,2,30,3,0,7,6,7,14,8,5,76.0,1005.9,7.3,15.3,0.0,0,30.899899785254117
2022,7,20,4,2022-07-20,21,1,22,111,0,76,26,1,26,158,2,124,2,553,284,2,0,8,78,5,6,0,2,26,32,1,31,4,0,4,4,10,8,11,7,77.1,1007.4,7.4,9.4,0.0,0,29.710613790463693
2022,7,21,5,2022-07-21,22,0,22,164,0,87,24,0,18,210,0,125,0,558,289,3,0,8,80,2,6,3,0,24,24,2,36,3,0,3,9,8,13,11,4,74.5,1007.1,1.9,9.6,0.0,1,27.973858924566489
2022,7,22,6,2022-07-22,28,0,27,94,0,66,31,1,31,153,1,121,1,618,325,1,0,9,81,4,14,2,0,25,25,3,40,3,0,5,8,13,13,19,9,78.4,1010.3,6.4,6.8,0.0,0,26.06992125984252
2022,7,23,7,2022-07-23,17,0,16,125,0,75,17,0,16,159,0,107,0,607,301,3,0,8,74,6,13,0,1,18,21,2,32,3,0,6,9,9,16,19,2,76.7,1015.7,3.9,8.3,0.0,1,34.170290172061826
2022,7,25,2,2022-07-25,17,0,16,105,0,71,17,0,17,139,0,103,0,517,276,1,0,12,86,3,8,1,0,12,27,1,31,2,0,3,11,3,4,16,3,77.2,1013.2,4.9,14.5,0.0,0,29.198915294679075
2022,7,26,3,2022-07-26,15,1,16,86,1,57,27,0,24,128,2,97,2,505,266,1,0,13,75,10,8,1,1,26,18,0,33,2,0,3,6,4,5,8,9,76.6,1014.0,8.4,7.5,0.23,0,30.230611171510006
2022,7,27,4,2022-07-27,25,0,25,80,0,60,24,1,23,129,1,106,1,540,282,2,0,9,86,4,3,1,0,19,29,5,35,6,0,4,10,8,15,9,6,74.7,1013.6,10.0,6.8,0.04,0,32.004531878901012
2022,7,28,5,2022-07-28,20,0,20,118,0,79,17,0,16,155,0,114,0,560,291,0,0,15,82,6,8,5,1,14,26,1,26,6,0,4,10,7,10,16,3,74.5,1012.3,9.8,7.6,0.0,0,27.5560714135332
2022,7,29,6,2022-07-29,19,0,19,80,1,62,26,0,26,125,1,107,1,578,300,0,0,14,88,1,3,2,0,17,23,1,41,6,0,2,6,7,8,14,3,78.8,1011.7,6.2,8.5,0.0,1,30.046128608923883
2022,7,30,7,2022-07-30,24,0,24,92,0,62,17,0,16,133,0,102,0,590,298,4,1,10,82,10,9,1,0,17,25,3,37,4,1,5,9,4,16,14,2,76.5,1014.5,8.3,9.3,0.54,0,31.621699748468941
2022,7,31,1,2022-07-31,8,0,8,129,1,88,11,0,11,148,1,106,1,565,277,1,0,10,79,10,10,2,1,15,17,1,36,4,0,4,7,8,14,16,6,74.8,1020.4,10.0,6.3,0.0,0,32.739649770341209
2022,8,1,2,2022-08-01,14,0,14,96,0,62,19,0,19,129,0,94,0,522,286,0,0,12,77,6,2,4,0,11,24,1,37,3,0,1,10,9,7,8,4,72.7,1017.6,9.3,6.1,0.03,0,30.954659066054244
2022,8,2,3,2022-08-02,16,0,16,109,0,71,25,0,22,150,0,108,0,526,281,1,0,13,86,6,4,1,0,21,21,0,26,5,0,4,8,7,7,7,4,74.8,1010.1,8.0,7.5,0.13,0,32.1389646216098
2022,8,3,4,2022-08-03,26,0,26,124,0,77,30,2,31,180,2,131,1,589,312,3,0,6,75,8,6,0,0,23,15,2,38,7,0,6,11,8,13,18,8,77.7,1014.1,7.9,7.0,0.0,0,30.765847276902889
2022,8,4,5,2022-08-04,21,0,20,113,1,70,24,0,24,158,1,113,1,541,287,3,1,4,87,8,4,1,1,14,16,2,36,4,0,1,9,8,3,14,6,75.6,1018.0,2.9,6.6,0.0,1,30.683351924759407
2022,8,5,6,2022-08-05,24,0,23,115,0,80,26,0,25,165,0,128,0,572,313,3,0,12,83,8,7,1,0,19,21,2,33,2,0,3,7,5,12,14,4,77.9,1019.7,4.2,9.5,0.0,1,31.403859913852234
2022,8,6,7,2022-08-06,16,0,16,114,1,74,20,0,20,150,1,109,1,577,299,3,0,6,83,3,8,1,0,28,18,0,37,2,0,7,12,7,17,12,4,78.3,1022.9,7.2,7.2,0.0,1,32.868381999125113
2022,8,7,1,2022-08-07,18,0,18,82,0,59,12,0,12,112,0,89,0,518,260,2,0,9,73,7,12,1,1,15,19,0,27,5,0,4,9,13,13,13,0,79.1,1021.7,8.6,11.9,0.0,0,32.97026452382935
2022,8,8,2,2022-08-08,17,0,16,115,1,78,26,0,25,158,1,119,1,562,299,4,0,11,93,2,1,0,0,24,20,1,33,5,0,2,6,12,17,9,5,79.6,1017.2,8.5,14.0,0.0,0,32.010709515859766
2022,8,9,3,2022-08-09,15,0,15,103,0,73,26,0,22,144,0,108,0,520,275,3,0,11,70,7,2,1,0,30,10,2,37,3,0,4,12,10,8,8,8,80.4,1013.3,7.9,14.0,0.0,0,32.027244660778251
2022,8,10,4,2022-08-10,21,0,21,98,1,67,23,0,20,142,1,104,1,486,255,1,0,6,73,3,3,0,0,19,15,2,25,3,0,3,6,7,10,7,7,76.5,1015.6,8.4,9.6,0.02,0,33.01724710192476
2022,8,11,5,2022-08-11,20,0,20,103,0,71,23,1,22,146,1,111,1,547,282,3,2,7,68,5,4,3,0,33,23,3,41,3,0,7,9,6,11,11,7,71.4,1014.0,9.5,4.9,0.01,0,30.707692965045762
2022,8,12,6,2022-08-12,19,0,19,139,0,97,24,0,24,182,0,140,0,658,338,5,0,14,78,7,10,1,1,22,23,2,48,6,0,3,11,11,18,12,4,70.7,1013.6,9.6,3.9,0.19,0,30.693583888888888
2022,8,13,7,2022-08-13,14,0,14,113,0,69,31,0,26,158,0,108,0,564,299,2,1,5,89,7,14,0,0,17,16,0,25,7,0,8,13,8,10,12,6,71.3,1016.6,10.0,10.0,0.0,0,35.893819289878117
2022,8,30,3,2022-08-30,17,1,18,120,0,76,16,0,15,153,1,109,1,525,271,7,0,9,68,4,5,1,0,21,20,1,46,5,0,7,11,8,8,5,11,75.2,1015.3,8.0,8.0,0.0,1,30.181732436974791
2022,8,31,4,2022-08-31,25,0,24,114,0,72,25,0,25,164,0,121,0,540,282,1,0,4,87,5,8,0,1,24,19,2,34,7,0,4,9,5,14,11,6,76.0,1007.7,6.6,9.2,0.0,1,32.08663138888889
2022,9,1,5,2022-09-01,18,0,18,93,0,68,24,1,24,135,1,109,1,560,295,1,0,14,88,5,8,0,0,19,24,2,30,7,1,2,9,2,9,13,1,75.4,1011.3,10.0,9.3,0.03,0,31.471043066202089
2022,9,2,6,2022-09-02,24,0,24,102,0,67,21,1,22,147,1,111,1,528,281,3,0,9,79,5,9,0,1,24,27,2,27,4,0,4,14,13,4,16,4,67.2,1022.1,10.0,7.5,0.0,0,32.077885277777781
2022,9,3,7,2022-09-03,26,0,25,128,0,80,22,0,20,176,0,125,0,588,289,6,0,10,87,10,21,1,0,18,28,0,20,5,0,2,5,6,17,17,3,65.2,1025.7,10.0,4.7,0.0,0,35.277600277777779
2022,9,4,1,2022-09-04,9,0,8,109,0,63,12,2,14,130,2,85,2,484,241,1,0,3,74,5,18,2,3,8,19,1,26,1,0,4,4,4,13,16,1,68.0,1021.3,10.0,5.8,0.0,0,35.2871975
2022,9,5,2,2022-09-05,16,0,15,98,0,65,10,1,11,124,1,90,1,487,247,1,0,4,64,4,10,1,1,14,14,2,26,5,1,4,10,6,11,13,3,70.2,1020.6,10.0,7.1,0.0,0,37.550776666666664
2022,9,6,3,2022-09-06,18,0,15,146,0,97,17,0,17,181,0,128,0,645,335,1,0,13,91,4,3,11,0,24,32,3,40,3,0,5,7,12,8,16,2,69.0,1018.7,10.0,6.8,0.01,0,30.723587177700349
2022,9,7,4,2022-09-07,12,0,12,84,0,55,13,0,13,109,0,78,0,496,257,2,0,10,62,9,9,1,1,16,15,2,33,1,0,4,6,10,10,8,9,70.3,1016.1,10.0,10.5,0.03,0,32.548311388888891
2022,9,8,5,2022-09-08,16,0,16,100,0,71,27,0,25,143,0,112,0,566,291,1,1,5,84,7,4,1,1,27,23,3,39,6,0,2,10,6,10,7,11,68.7,1012.4,10.0,11.1,0.0,0,30.783699166666668
2022,9,9,6,2022-09-09,24,0,24,115,0,76,29,1,29,168,1,127,1,680,355,4,0,10,104,8,5,3,0,27,25,7,38,3,0,5,9,5,13,14,5,70.8,1016.1,10.0,10.2,0.0,0,30.57661
2022,9,10,7,2022-09-10,19,0,19,101,1,68,18,0,18,138,1,104,1,498,257,1,1,7,85,7,8,0,0,17,20,0,26,4,0,5,5,10,14,12,1,71.7,1021.5,9.9,5.4,0.0,0,33.067687222222219
2022,9,11,1,2022-09-11,13,0,13,118,0,74,20,0,20,151,0,106,0,505,257,0,0,7,72,5,12,6,0,21,11,1,21,0,0,5,9,4,20,11,0,72.7,1020.1,9.7,4.5,0.0,0,35.2053275
2022,9,12,2,2022-09-12,13,0,13,88,0,65,30,0,30,131,0,105,0,535,302,4,0,6,74,9,3,7,0,18,27,1,37,5,0,5,12,6,6,14,5,70.8,1013.3,9.6,7.7,0.2,0,32.632895555555557
2022,9,13,3,2022-09-13,12,0,12,97,0,68,24,0,24,133,0,103,0,595,315,2,1,10,88,4,5,0,0,25,22,0,35,8,0,6,10,10,8,11,3,72.0,1009.4,6.8,5.2,0.02,1,30.820213333333335
2022,9,14,4,2022-09-14,27,0,27,110,0,75,22,0,21,159,0,123,0,556,295,1,0,5,71,4,3,3,1,21,36,0,33,6,0,4,9,4,9,9,3,73.0,1010.2,8.8,11.8,0.0,0,32.485001721763084
2022,9,15,5,2022-09-15,20,0,20,95,0,67,30,0,30,145,0,116,0,600,320,1,1,12,79,4,8,0,0,30,20,2,37,5,0,1,10,12,10,13,4,69.0,1016.4,10.0,10.6,0.0,0,31.8110553875448
2022,9,16,6,2022-09-16,26,0,26,107,0,77,42,1,42,175,1,143,1,620,339,1,0,4,97,16,7,2,0,28,17,2,33,5,0,8,11,10,13,16,5,66.2,1020.1,10.0,10.0,0.0,0,31.399602654569893
2022,9,17,7,2022-09-17,16,0,16,106,0,70,18,0,17,140,0,103,0,512,256,2,0,7,70,5,15,0,1,6,21,1,33,6,0,5,9,4,10,13,6,62.7,1023.7,10.0,6.4,0.0,0,36.529996662958844
2022,9,20,3,2022-09-20,12,0,12,82,0,67,33,0,33,127,0,112,0,534,285,6,0,10,78,5,6,0,0,29,23,1,33,4,0,0,3,5,5,12,3,69.9,1010.7,9.6,9.0,0.0,0,31.930132915173239
2022,9,21,4,2022-09-21,24,0,22,103,1,79,33,0,33,160,1,131,1,591,326,2,2,18,80,7,4,1,0,33,20,1,42,8,0,10,9,2,18,9,7,64.7,1012.8,9.8,5.7,0.0,0,32.527367957746478
2022,9,22,5,2022-09-22,19,0,19,82,0,59,21,0,20,122,0,98,0,531,273,2,1,8,84,5,6,2,0,19,20,1,27,4,0,2,10,7,8,12,8,69.2,1005.1,8.7,14.0,0.0,0,32.422319975217547
2022,9,23,6,2022-09-23,18,1,17,105,0,68,34,0,33,157,1,118,1,580,309,4,1,12,71,6,7,0,0,19,30,1,39,5,0,2,7,14,11,12,5,60.0,1004.9,10.0,16.9,1.0,0,30.861123431899642
2022,9,24,7,2022-09-24,20,0,20,74,0,49,20,1,20,114,1,89,1,534,279,3,1,13,73,7,10,0,0,29,15,0,25,3,0,5,5,6,9,8,10,59.1,1010.2,10.0,18.8,0.0,0,33.966024305555557
2022,9,25,1,2022-09-25,18,0,17,112,1,75,20,2,22,150,3,112,3,550,280,0,0,8,73,5,15,2,0,14,20,3,26,0,0,1,16,9,15,13,3,64.5,1009.7,10.0,9.7,0.0,0,35.399637936827958
2022,9,26,2,2022-09-26,21,0,20,92,1,62,22,0,22,135,1,103,1,471,253,3,0,7,71,5,14,3,0,20,19,1,28,3,1,5,9,7,12,6,4,69.7,1005.6,10.0,12.9,0.0,0,36.795009800627241
2022,9,27,3,2022-09-27,20,0,20,56,0,44,20,0,20,96,0,84,0,410,219,1,1,8,52,5,6,2,0,14,14,0,32,4,0,3,4,8,10,6,3,68.9,1010.3,9.3,8.8,0.0,0,36.2803522625448
2022,9,28,4,2022-09-28,14,0,14,105,0,72,24,0,24,143,0,110,0,522,277,6,0,9,70,8,9,1,1,21,18,1,36,7,0,3,6,4,7,15,7,64.8,1016.4,10.0,9.2,0.0,0,33.512673611111111
2022,9,29,5,2022-09-29,21,0,21,127,0,68,30,0,29,178,0,116,0,571,310,1,0,12,76,7,3,0,1,21,25,0,46,3,0,3,12,8,12,11,8,62.9,1024.1,10.0,10.9,0.0,0,31.940667282706091
2022,9,30,6,2022-09-30,27,0,26,97,0,65,31,0,31,155,0,121,0,622,320,6,0,14,107,5,13,1,0,22,15,4,35,3,0,2,9,6,5,12,5,58.6,1025.9,10.0,9.0,0.0,0,31.919913754480287
2022,10,1,7,2022-10-01,7,0,7,129,1,82,26,0,22,162,1,111,1,590,323,2,0,10,89,11,14,7,1,23,21,1,35,3,0,3,15,9,6,17,4,61.4,1019.9,6.5,11.1,0.08,0,35.168322132616488
2022,10,2,1,2022-10-02,4,0,4,100,1,66,15,0,13,119,1,82,1,474,244,3,0,3,61,6,11,4,2,17,20,1,31,3,0,3,8,4,18,11,1,60.7,1017.8,7.6,20.3,2.44,0,36.100731966845878
2022,10,3,2,2022-10-03,9,0,9,76,0,57,44,0,43,129,0,109,0,591,323,4,0,9,93,8,7,13,0,24,22,1,43,3,0,6,5,8,9,14,4,57.2,1021.7,10.0,18.5,0.03,0,32.200912858422939
